Pouchitis,https://en.wikipedia.org/wiki/Pouchitis
Colonic Polyps,https://en.wikipedia.org/wiki/Colorectal_polyp
Marfan Syndrome,https://en.wikipedia.org/wiki/Marfan_syndrome
Speech Disorders,https://en.wikipedia.org/wiki/Speech_disorder
Adrenal Insufficiency,https://en.wikipedia.org/wiki/Adrenal_insufficiency
Seroma,https://en.wikipedia.org/wiki/Seroma
Maxillofacial Injuries,https://en.wikipedia.org/wiki/Facial_trauma
Pulmonary Atelectasis,...
Heartwater Disease,...
Tetralogy of Fallot,https://en.wikipedia.org/wiki/Tetralogy_of_Fallot
Pyloric Stenosis,https://en.wikipedia.org/wiki/Pyloric_stenosis
Paraneoplastic Endocrine Syndromes,https://en.wikipedia.org/wiki/Paraneoplastic_syndrome
Vaginitis,https://en.wikipedia.org/wiki/Vaginitis
Asbestosis,https://en.wikipedia.org/wiki/Asbestosis
Stomatitis,https://en.wikipedia.org/wiki/Stomatitis
"Carcinoma, Embryonal",https://en.wikipedia.org/wiki/Carcinoma
Hypokalemia,https://en.wikipedia.org/wiki/Hypokalemia
"Meningitis, Aseptic",https://en.wikipedia.org/wiki/Meningitis
Sertoli Cell-Only Syndrome,https://en.wikipedia.org/wiki/Sertoli_cell-only_syndrome
Cerebellar Diseases,...
"Fibrous Dysplasia, Monostotic",https://en.wikipedia.org/wiki/Fibrous_dysplasia_of_bone
Prolactinoma,https://en.wikipedia.org/wiki/Prolactinoma
"Muscular Dystrophy, Facioscapulohumeral",https://en.wikipedia.org/wiki/Muscular_dystrophy
Visna,https://en.wikipedia.org/wiki/Visna_virus
"Pain, Postoperative",https://en.wikipedia.org/wiki/Pain_(disambiguation)
Angiofibroma,https://en.wikipedia.org/wiki/Angiofibroma
Galactorrhea,https://en.wikipedia.org/wiki/Galactorrhea
Astroviridae Infections,...
von Willebrand Diseases,...
Serratia Infections,https://en.wikipedia.org/wiki/Serratia_marcescens
Gastrointestinal Stromal Tumors,https://en.wikipedia.org/wiki/Gastrointestinal_stromal_tumor
Vagus Nerve Diseases,https://en.wikipedia.org/wiki/Vagus_nerve
Hepatoblastoma,https://en.wikipedia.org/wiki/Hepatoblastoma
Cerebral Arterial Diseases,...
Kartagener Syndrome,https://en.wikipedia.org/wiki/Primary_ciliary_dyskinesia
Blast Crisis,...
"Hearing Loss, Functional",https://en.wikipedia.org/wiki/Hearing_loss
Mucinoses,https://en.wikipedia.org/wiki/Mucinosis
Stomach Volvulus,...
"Hematoma, Subdural, Intracranial",https://en.wikipedia.org/wiki/Hematoma
Acalculous Cholecystitis,...
Blackwater Fever,https://en.wikipedia.org/wiki/Blackwater_fever
"Parasitic Diseases, Animal",https://en.wikipedia.org/wiki/Parasitic_disease
Factor X Deficiency,https://en.wikipedia.org/wiki/Factor_X_deficiency
Hypoglossal Nerve Diseases,https://en.wikipedia.org/wiki/Hypoglossal_nerve
Diffuse Cerebral Sclerosis of Schilder,...
Aortic Diseases,...
Maxillary Fractures,...
Parathyroid Diseases,...
Digestive System Fistula,...
Wolfram Syndrome,https://en.wikipedia.org/wiki/Wolfram_syndrome
Aortic Valve Stenosis,https://en.wikipedia.org/wiki/Aortic_stenosis
"Nephritis, Interstitial",https://en.wikipedia.org/wiki/Nephritis
"Lipodystrophy, Familial Partial",https://en.wikipedia.org/wiki/Lipodystrophy
Dens in Dente,https://en.wikipedia.org/wiki/Dens_invaginatus
Piebaldism,https://en.wikipedia.org/wiki/Piebaldism
Wissler's Syndrome,https://en.wikipedia.org/wiki/Wissler's_syndrome
Chorioretinitis,https://en.wikipedia.org/wiki/Chorioretinitis
Heel Spur,https://en.wikipedia.org/wiki/Calcaneal_spur
Hypoparathyroidism,https://en.wikipedia.org/wiki/Hypoparathyroidism
Cystadenoma,https://en.wikipedia.org/wiki/Cystadenoma
Parakeratosis,https://en.wikipedia.org/wiki/Parakeratosis
Sandhoff Disease,https://en.wikipedia.org/wiki/Sandhoff_disease
Klinefelter Syndrome,https://en.wikipedia.org/wiki/Klinefelter_syndrome
Hip Fractures,https://en.wikipedia.org/wiki/Hip_fracture
Trichuriasis,https://en.wikipedia.org/wiki/Trichuriasis
Hemochromatosis,...
Osteomalacia,https://en.wikipedia.org/wiki/Osteomalacia
Diabetic Foot,https://en.wikipedia.org/wiki/Diabetic_foot
Abducens Nerve Diseases,https://en.wikipedia.org/wiki/Abducens_nerve
Pityriasis Rosea,https://en.wikipedia.org/wiki/Pityriasis_rosea
Babesiosis,https://en.wikipedia.org/wiki/Babesiosis
Intracranial Embolism and Thrombosis,...
Achlorhydria,https://en.wikipedia.org/wiki/Achlorhydria
Thalamic Diseases,...
Ventricular Remodeling,https://en.wikipedia.org/wiki/Ventricular_remodeling
Athetosis,https://en.wikipedia.org/wiki/Athetosis
"Bone Diseases, Endocrine",https://en.wikipedia.org/wiki/Bone_disease
Neurofibromatoses,https://en.wikipedia.org/wiki/Neurofibromatosis
Fusobacterium Infections,...
"Carcinoma, Large Cell",https://en.wikipedia.org/wiki/Carcinoma
MPTP Poisoning,https://en.wikipedia.org/wiki/MPTP
"Ichthyosis, X-Linked",https://en.wikipedia.org/wiki/Ichthyosis
Periodontal Cyst,...
beta-Mannosidosis,https://en.wikipedia.org/wiki/Beta-mannosidosis
Tick Paralysis,https://en.wikipedia.org/wiki/Tick_paralysis
Biliary Fistula,https://en.wikipedia.org/wiki/Biliary_fistula
Prostatic Diseases,...
Niemann-Pick Diseases,...
Myoglobinuria,https://en.wikipedia.org/wiki/Myoglobinuria
"Myoclonic Epilepsies, Progressive",...
"Eye Infections, Viral",...
"Tuberculosis, Renal",https://en.wikipedia.org/wiki/Tuberculosis
"Skin Diseases, Parasitic",...
Pleural Diseases,https://en.wikipedia.org/wiki/Pleural_cavity
Job's Syndrome,https://en.wikipedia.org/wiki/Hyperimmunoglobulin_E_syndrome
"Dermatitis, Perioral",https://en.wikipedia.org/wiki/Dermatitis
"Hydatidiform Mole, Invasive",...
Holoprosencephaly,https://en.wikipedia.org/wiki/Holoprosencephaly
"Purpura, Thrombocytopenic",https://en.wikipedia.org/wiki/Purpura_(disambiguation)
"Muscular Dystrophy, Oculopharyngeal",https://en.wikipedia.org/wiki/Muscular_dystrophy
Iridocorneal Endothelial Syndrome,https://en.wikipedia.org/wiki/Iridocorneal_endothelial_syndrome
"Leukemia, Biphenotypic, Acute",https://en.wikipedia.org/wiki/Leukemia
Vaginismus,...
Hypertrophy,https://en.wikipedia.org/wiki/Hypertrophy
"Twins, Conjoined",https://en.wikipedia.org/wiki/Twins_(disambiguation)
Testicular Hydrocele,...
Schizoid Personality Disorder,https://en.wikipedia.org/wiki/Schizoid_personality_disorder
"Tuberculosis, Bovine",https://en.wikipedia.org/wiki/Tuberculosis
Weil Disease,...
Chylothorax,https://en.wikipedia.org/wiki/Chylothorax
Bruxism,https://en.wikipedia.org/wiki/Bruxism
"Hyperoxaluria, Primary",https://en.wikipedia.org/wiki/Hyperoxaluria
Cataract,https://en.wikipedia.org/wiki/Cataract_(disambiguation)
"Aphakia, Postcataract",https://en.wikipedia.org/wiki/Aphakia
"Hemorrhagic Fever, Ebola",https://en.wikipedia.org/wiki/Viral_hemorrhagic_fever
Adrenal Rest Tumor,...
"Stomatitis, Denture",https://en.wikipedia.org/wiki/Stomatitis
Migraine with Aura,https://en.wikipedia.org/wiki/Aura_(symptom)
Ankylosis,https://en.wikipedia.org/wiki/Ankylosis
Myositis Ossificans,https://en.wikipedia.org/wiki/Myositis_ossificans
Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,...
Gastrinoma,https://en.wikipedia.org/wiki/Gastrinoma
Wiskott-Aldrich Syndrome,https://en.wikipedia.org/wiki/Wiskott-Aldrich_syndrome
Corynebacterium Infections,...
Corneal Wavefront Aberration,...
Root Caries,https://en.wikipedia.org/wiki/Dental_caries
Articulation Disorders,...
"Lymphoma, Non-Hodgkin",https://en.wikipedia.org/wiki/Lymphoma
Gastrointestinal Diseases,https://en.wikipedia.org/wiki/Gastrointestinal_disease
Trypanosomiasis,https://en.wikipedia.org/wiki/Trypanosomiasis
"Brucellosis, Bovine",https://en.wikipedia.org/wiki/Brucellosis
Paresis,https://en.wikipedia.org/wiki/Paresis
Intestinal Diseases,...
"Shock, Traumatic",https://en.wikipedia.org/wiki/Shock
"Neoplastic Cells, Circulating",...
Dermatitis,https://en.wikipedia.org/wiki/Dermatitis
Growth Hormone-Secreting Pituitary Adenoma,...
Rhabdomyosarcoma,https://en.wikipedia.org/wiki/Rhabdomyosarcoma
Erythrokeratodermia Variabilis,https://en.wikipedia.org/wiki/Erythrokeratodermia_variabilis
Thyroglossal Cyst,https://en.wikipedia.org/wiki/Thyroglossal_cyst
Vesico-Ureteral Reflux,https://en.wikipedia.org/wiki/Vesicoureteral_reflux
"Carcinoma, Papillary",https://en.wikipedia.org/wiki/Carcinoma
"Respiratory Distress Syndrome, Newborn",https://en.wikipedia.org/wiki/Infant_respiratory_distress_syndrome
Ketosis,https://en.wikipedia.org/wiki/Ketosis
Obesity Hypoventilation Syndrome,https://en.wikipedia.org/wiki/Obesity_hypoventilation_syndrome
"Parkinson Disease, Postencephalitic",https://en.wikipedia.org/wiki/Parkinson's_disease
Anthracosilicosis,...
"Lymphoma, Large-Cell, Immunoblastic",https://en.wikipedia.org/wiki/Lymphoma
"Salmonella Infections, Animal",...
Erythema,https://en.wikipedia.org/wiki/Erythema
Electric Injuries,...
Myosarcoma,https://en.wikipedia.org/wiki/Myosarcoma
"Carcinoma, Pancreatic Ductal",https://en.wikipedia.org/wiki/Carcinoma
"Hypotension, Orthostatic",https://en.wikipedia.org/wiki/Hypotension
Cutaneous Fistula,...
Thromboangiitis Obliterans,https://en.wikipedia.org/wiki/Thromboangiitis_obliterans
Brain Ischemia,https://en.wikipedia.org/wiki/Brain_ischemia
"Lichen Planus, Oral",https://en.wikipedia.org/wiki/Lichen_planus
Muscular Diseases,...
Nail-Patella Syndrome,https://en.wikipedia.org/wiki/Nail-patella_syndrome
Mandibulofacial Dysostosis,...
Fetomaternal Transfusion,...
Coronavirus Infections,...
Histiocytosis,https://en.wikipedia.org/wiki/Histiocytosis
"Lead Poisoning, Nervous System",https://en.wikipedia.org/wiki/Lead_poisoning
Superior Vena Cava Syndrome,https://en.wikipedia.org/wiki/Superior_vena_cava_syndrome
Dental Pulp Necrosis,...
Malnutrition,https://en.wikipedia.org/wiki/Malnutrition
Osteitis,https://en.wikipedia.org/wiki/Osteitis
Osteomyelitis,https://en.wikipedia.org/wiki/Osteomyelitis
Holocarboxylase Synthetase Deficiency,https://en.wikipedia.org/wiki/Holocarboxylase_synthetase_deficiency
Spinal Cord Injuries,https://en.wikipedia.org/wiki/Spinal_cord_injury
Tracheobronchomegaly,https://en.wikipedia.org/wiki/Tracheobronchomegaly
Wolf-Hirschhorn Syndrome,https://en.wikipedia.org/wiki/Wolf-Hirschhorn_syndrome
Back Injuries,https://en.wikipedia.org/wiki/Back_injury
End Stage Liver Disease,...
Lung Injury,...
"Epilepsy, Tonic-Clonic",https://en.wikipedia.org/wiki/Epilepsy
Spinal Injuries,https://en.wikipedia.org/wiki/Spinal_cord_injury
Sarcopenia,https://en.wikipedia.org/wiki/Sarcopenia
Glioblastoma,https://en.wikipedia.org/wiki/Glioblastoma
Chondrosarcoma,https://en.wikipedia.org/wiki/Chondrosarcoma
"Decalcification, Pathologic",https://en.wikipedia.org/wiki/Bone_decalcification
"Amnesia, Anterograde",https://en.wikipedia.org/wiki/Amnesia_(disambiguation)
Sarcocystosis,https://en.wikipedia.org/wiki/Sarcocystis
Leukoplakia,https://en.wikipedia.org/wiki/Leukoplakia
"Epilepsies, Myoclonic",https://en.wikipedia.org/wiki/Epilepsy
Neural Tube Defects,https://en.wikipedia.org/wiki/Neural_tube_defect
"Anemia, Macrocytic",https://en.wikipedia.org/wiki/Anemia_(disambiguation)
Warts,https://en.wikipedia.org/wiki/Wart_(disambiguation)
Urticaria,...
Tricuspid Atresia,https://en.wikipedia.org/wiki/Tricuspid_atresia
"Psychoses, Substance-Induced",https://en.wikipedia.org/wiki/Psychosis
Yersinia pseudotuberculosis Infections,...
Feline Infectious Peritonitis,https://en.wikipedia.org/wiki/Feline_infectious_peritonitis
Body Dysmorphic Disorders,...
"Pregnancy, Tubal",https://en.wikipedia.org/wiki/Pregnancy
Lens Subluxation,https://en.wikipedia.org/wiki/Ectopia_lentis
Subclavian Steal Syndrome,https://en.wikipedia.org/wiki/Subclavian_steal_syndrome
Hypothalamic Neoplasms,...
Diverticulum,https://en.wikipedia.org/wiki/Diverticulum
Cecal Diseases,...
"Epilepsy, Post-Traumatic",https://en.wikipedia.org/wiki/Epilepsy
Intracranial Aneurysm,https://en.wikipedia.org/wiki/Intracranial_aneurysm
Eisenmenger Complex,https://en.wikipedia.org/wiki/Eisenmenger's_syndrome
Choroidal Neovascularization,https://en.wikipedia.org/wiki/Choroidal_neovascularization
Osteochondritis Dissecans,https://en.wikipedia.org/wiki/Osteochondritis_dissecans
Calcinosis,https://en.wikipedia.org/wiki/Calcinosis
Spinal Cord Diseases,https://en.wikipedia.org/wiki/Spinal_cord
Myoepithelioma,https://en.wikipedia.org/wiki/Myoepithelioma_of_the_head_and_neck
Fungemia,https://en.wikipedia.org/wiki/Fungemia
Ventricular Septal Rupture,...
Myxosarcoma,https://en.wikipedia.org/wiki/Myxosarcoma
Furunculosis,...
"Pregnancy Complications, Neoplastic",https://en.wikipedia.org/wiki/Complications_of_pregnancy
Alcohol Withdrawal Seizures,...
Shoulder Pain,https://en.wikipedia.org/wiki/Shoulder_problem
Hantavirus Infections,...
Shwartzman Phenomenon,https://en.wikipedia.org/wiki/Shwartzman_phenomenon
Sphenoid Sinusitis,...
"Hemorrhagic Fever, Crimean",https://en.wikipedia.org/wiki/Viral_hemorrhagic_fever
"Conjunctivitis, Inclusion",https://en.wikipedia.org/wiki/Conjunctivitis
Chronic Periodontitis,https://en.wikipedia.org/wiki/Chronic_periodontitis
Silo Filler's Disease,...
Sickle Cell Trait,https://en.wikipedia.org/wiki/Sickle_cell_trait
Biotinidase Deficiency,https://en.wikipedia.org/wiki/Biotinidase_deficiency
Hemangioblastoma,https://en.wikipedia.org/wiki/Hemangioblastoma
Hydatidiform Mole,...
Orbital Fractures,...
Prostatic Neoplasms,https://en.wikipedia.org/wiki/Prostate_cancer
Hypoglycemia,https://en.wikipedia.org/wiki/Hypoglycemia
Cholangitis,https://en.wikipedia.org/wiki/Cholangitis_(disambiguation)
Subacute Sclerosing Panencephalitis,https://en.wikipedia.org/wiki/Subacute_sclerosing_panencephalitis
Myasthenia Gravis,https://en.wikipedia.org/wiki/Myasthenia_gravis
Maxillary Sinus Neoplasms,https://en.wikipedia.org/wiki/Maxillary_sinus
Premenstrual Syndrome,https://en.wikipedia.org/wiki/Premenstrual_syndrome
Acrodynia,https://en.wikipedia.org/wiki/Acrodynia
"Sarcoma, Alveolar Soft Part",https://en.wikipedia.org/wiki/Sarcoma
Miliaria,https://en.wikipedia.org/wiki/Miliaria
Melena,https://en.wikipedia.org/wiki/Melena
"Arrhythmias, Cardiac",https://en.wikipedia.org/wiki/Cardiac_arrhythmia
Frasier Syndrome,https://en.wikipedia.org/wiki/Frasier_syndrome
Heroin Dependence,...
MELAS Syndrome,https://en.wikipedia.org/wiki/MELAS_syndrome
Legg-Perthes Disease,...
Histiocytic Necrotizing Lymphadenitis,https://en.wikipedia.org/wiki/Kikuchi_disease
Arteriosclerosis Obliterans,https://en.wikipedia.org/wiki/Arteriosclerosis_obliterans
Freemartinism,https://en.wikipedia.org/wiki/Freemartin
Mesenchymoma,...
Pityriasis,https://en.wikipedia.org/wiki/Pityriasis
Feeding and Eating Disorders of Childhood,...
Dental Fissures,...
Hermanski-Pudlak Syndrome,...
Altitude Sickness,https://en.wikipedia.org/wiki/Altitude_sickness
Gastroparesis,https://en.wikipedia.org/wiki/Gastroparesis
Congenital Disorders of Glycosylation,https://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation
Urogenital Neoplasms,https://en.wikipedia.org/wiki/Urogenital_neoplasm
Rectal Diseases,...
Oculomotor Nerve Diseases,https://en.wikipedia.org/wiki/Oculomotor_nerve
Dry Eye Syndromes,...
Decompression Sickness,https://en.wikipedia.org/wiki/Decompression_sickness
"Hyalinosis, Systemic",...
Ovarian Cysts,https://en.wikipedia.org/wiki/Ovarian_cyst
Vitelliform Macular Dystrophy,https://en.wikipedia.org/wiki/Vitelliform_macular_dystrophy
"Fibrous Dysplasia, Polyostotic",https://en.wikipedia.org/wiki/Fibrous_dysplasia_of_bone
Thoracic Injuries,...
Bone Malalignment,...
Esophageal Atresia,https://en.wikipedia.org/wiki/Esophageal_atresia
Osteochondroma,https://en.wikipedia.org/wiki/Osteochondroma
"Albinism, Ocular",https://en.wikipedia.org/wiki/Albinism
"Mixed Tumor, Mesodermal",https://en.wikipedia.org/wiki/Mixed_tumor
Mediastinal Diseases,...
Angina Pectoris,https://en.wikipedia.org/wiki/Angina
"Bone Demineralization, Pathologic",https://en.wikipedia.org/wiki/Mineralization_(biology)
De Lange Syndrome,...
Persistent Vegetative State,https://en.wikipedia.org/wiki/Persistent_vegetative_state
Complex Regional Pain Syndromes,https://en.wikipedia.org/wiki/Complex_regional_pain_syndrome
Darier Disease,https://en.wikipedia.org/wiki/Darier's_disease
Carbuncle,https://en.wikipedia.org/wiki/Carbuncle_(disambiguation)
Arenaviridae Infections,...
Tetrasomy,https://en.wikipedia.org/wiki/Tetrasomy_(disambiguation)
Osteosclerosis,...
Dysplastic Nevus Syndrome,https://en.wikipedia.org/wiki/Dysplastic_nevus_syndrome
Dry Socket,...
Scarlet Fever,https://en.wikipedia.org/wiki/Scarlet_fever_(disambiguation)
"Eye Infections, Parasitic",...
Toxemia,...
Aortic Valve Prolapse,...
RNA Virus Infections,https://en.wikipedia.org/wiki/RNA_virus
Landau-Kleffner Syndrome,https://en.wikipedia.org/wiki/Landau-Kleffner_syndrome
Bunyaviridae Infections,...
Foot Diseases,https://en.wikipedia.org/wiki/Diseases_of_the_foot
Hyperthyroidism,https://en.wikipedia.org/wiki/Hyperthyroidism
"Carcinoma, Neuroendocrine",https://en.wikipedia.org/wiki/Carcinoma
"Neuroma, Acoustic",https://en.wikipedia.org/wiki/Neuroma
"Hemorrhagic Fevers, Viral",https://en.wikipedia.org/wiki/Hemorrhagic_fevers
Submandibular Gland Diseases,...
Jaw Abnormalities,...
Herpes Zoster Oticus,https://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2
Periprosthetic Fractures,...
Insulinoma,https://en.wikipedia.org/wiki/Insulinoma
Lipid Metabolism Disorders,https://en.wikipedia.org/wiki/Lipid_metabolism_disorders
Adrenoleukodystrophy,https://en.wikipedia.org/wiki/Adrenoleukodystrophy
Intestinal Perforation,https://en.wikipedia.org/wiki/Gastrointestinal_perforation
Serotonin Syndrome,https://en.wikipedia.org/wiki/Serotonin_syndrome
Failed Back Surgery Syndrome,https://en.wikipedia.org/wiki/Failed_back_syndrome
Magnesium Deficiency,https://en.wikipedia.org/wiki/Magnesium_deficiency
Rectovaginal Fistula,https://en.wikipedia.org/wiki/Rectovaginal_fistula
"Myxomatosis, Infectious",https://en.wikipedia.org/wiki/Myxomatosis
Leukocyte Disorders,...
Bronchial Diseases,...
Heart Neoplasms,https://en.wikipedia.org/wiki/Heart_cancer
Glomus Jugulare Tumor,...
Equine Infectious Anemia,https://en.wikipedia.org/wiki/Equine_infectious_anemia
"Foramen Ovale, Patent",https://en.wikipedia.org/wiki/Foramen_ovale
Ependymoma,https://en.wikipedia.org/wiki/Ependymoma
Neoplasm Invasiveness,...
Melanoma,https://en.wikipedia.org/wiki/Melanoma
Neurilemmoma,...
"Lead Poisoning, Nervous System, Childhood",https://en.wikipedia.org/wiki/Lead_poisoning
Botulism,https://en.wikipedia.org/wiki/Botulism
Chorea,https://en.wikipedia.org/wiki/Chorea_(disambiguation)
Bronchial Hyperreactivity,https://en.wikipedia.org/wiki/Bronchial_hyperresponsiveness
"Abortion, Veterinary",https://en.wikipedia.org/wiki/Abort
Sulfhemoglobinemia,https://en.wikipedia.org/wiki/Sulfhemoglobinemia
Parasystole,https://en.wikipedia.org/wiki/Parasystole
Asthma,https://en.wikipedia.org/wiki/Asthma_(disambiguation)
Chondrocalcinosis,https://en.wikipedia.org/wiki/Chondrocalcinosis
Peripheral Vascular Diseases,https://en.wikipedia.org/wiki/Peripheral_artery_disease
"Depressive Disorder, Major",https://en.wikipedia.org/wiki/Major_depressive_disorder
"Fractures, Open",https://en.wikipedia.org/wiki/Fracture_(disambiguation)
"Thrombocythemia, Essential",https://en.wikipedia.org/wiki/Thrombocythemia
Postphlebitic Syndrome,https://en.wikipedia.org/wiki/Post-thrombotic_syndrome
Achondroplasia,https://en.wikipedia.org/wiki/Achondroplasia
Adenosarcoma,https://en.wikipedia.org/wiki/Adenosarcoma
Pseudomyxoma Peritonei,https://en.wikipedia.org/wiki/Pseudomyxoma_peritonei
Small Cell Lung Carcinoma,https://en.wikipedia.org/wiki/Small-cell_carcinoma
Ileal Neoplasms,...
Postpericardiotomy Syndrome,https://en.wikipedia.org/wiki/Postpericardiotomy_syndrome
Xeroderma Pigmentosum,https://en.wikipedia.org/wiki/Xeroderma_pigmentosum
"Epilepsy, Partial, Motor",https://en.wikipedia.org/wiki/Epilepsy
Pupil Disorders,...
Gastroenteritis,https://en.wikipedia.org/wiki/Gastroenteritis
Osteopoikilosis,https://en.wikipedia.org/wiki/Osteopoikilosis
Acute Chest Syndrome,https://en.wikipedia.org/wiki/Acute_chest_syndrome
Neurogenic Bowel,...
Rosacea,https://en.wikipedia.org/wiki/Rosacea_(disambiguation)
Pruritus Ani,...
"Dyslexia, Acquired",https://en.wikipedia.org/wiki/Dyslexia
Hydroa Vacciniforme,https://en.wikipedia.org/wiki/Hydroa_vacciniforme
Ovotesticular Disorders of Sex Development,...
Hypolipoproteinemias,...
Cystadenocarcinoma,https://en.wikipedia.org/wiki/Cystadenocarcinoma
Anorexia Nervosa,https://en.wikipedia.org/wiki/Anorexia_nervosa_(disambiguation)
Mycobacterium avium-intracellulare Infection,https://en.wikipedia.org/wiki/Mycobacterium_avium-intracellulare_infection
"Myopathies, Structural, Congenital",https://en.wikipedia.org/wiki/Myopathy
Central Nervous System Diseases,https://en.wikipedia.org/wiki/Central_nervous_system
Tendinopathy,https://en.wikipedia.org/wiki/Tendinopathy
"Death, Sudden, Cardiac",https://en.wikipedia.org/wiki/Death_(disambiguation)
Piedra,https://en.wikipedia.org/wiki/Piedra_(disambiguation)
Spondylolisthesis,https://en.wikipedia.org/wiki/Spondylolisthesis
"Coma, Post-Head Injury",https://en.wikipedia.org/wiki/Coma_(disambiguation)
Heart Septal Defects,https://en.wikipedia.org/wiki/Heart_septal_defect
Li-Fraumeni Syndrome,https://en.wikipedia.org/wiki/Li-Fraumeni_syndrome
Biliary Tract Neoplasms,...
Open Bite,https://en.wikipedia.org/wiki/Open_bite_malocclusion
Rupture,https://en.wikipedia.org/wiki/Rupture
Mirizzi Syndrome,https://en.wikipedia.org/wiki/Mirizzi's_syndrome
Narcolepsy,https://en.wikipedia.org/wiki/Narcolepsy_(disambiguation)
Keloid,https://en.wikipedia.org/wiki/Keloid
"Hematoma, Subdural, Acute",https://en.wikipedia.org/wiki/Hematoma
"Optic Atrophies, Hereditary",...
"Rhabdomyosarcoma, Alveolar",https://en.wikipedia.org/wiki/Rhabdomyosarcoma
Antisocial Personality Disorder,https://en.wikipedia.org/wiki/Antisocial_personality_disorder
Micrognathism,https://en.wikipedia.org/wiki/Micrognathism
"Neuroectodermal Tumors, Primitive, Peripheral",https://en.wikipedia.org/wiki/Neuroectodermal_tumor
Gambling,https://en.wikipedia.org/wiki/Gamble_(disambiguation)
Hypoproteinemia,https://en.wikipedia.org/wiki/Hypoproteinemia
Retinitis Pigmentosa,https://en.wikipedia.org/wiki/Retinitis_pigmentosa
"Hip Dislocation, Congenital",...
"Papilloma, Choroid Plexus",https://en.wikipedia.org/wiki/Papilloma
Mastitis,https://en.wikipedia.org/wiki/Mastitis
Osteitis Deformans,...
Prolapse,https://en.wikipedia.org/wiki/Prolapse
HELLP Syndrome,https://en.wikipedia.org/wiki/HELLP_syndrome
"Typhus, Epidemic Louse-Borne",https://en.wikipedia.org/wiki/Typhus_(disambiguation)
Silicosis,https://en.wikipedia.org/wiki/Silicosis
Sagittal Sinus Thrombosis,https://en.wikipedia.org/wiki/Cerebral_venous_sinus_thrombosis
Pancreatic Pseudocyst,https://en.wikipedia.org/wiki/Pancreatic_pseudocyst
Dental Pulp Exposure,...
Posterior Leukoencephalopathy Syndrome,https://en.wikipedia.org/wiki/Posterior_reversible_encephalopathy_syndrome
Clonorchiasis,https://en.wikipedia.org/wiki/Clonorchiasis
Near Drowning,https://en.wikipedia.org/wiki/Drowning
"Gastroenteritis, Transmissible, of Swine",https://en.wikipedia.org/wiki/Gastroenteritis
"Trypanosomiasis, African",https://en.wikipedia.org/wiki/Trypanosomiasis
Attention Deficit and Disruptive Behavior Disorders,...
Oral Ulcer,https://en.wikipedia.org/wiki/Mouth_ulcer
Mikulicz' Disease,...
Amaurosis Fugax,https://en.wikipedia.org/wiki/Amaurosis_fugax
Multiple Sclerosis,https://en.wikipedia.org/wiki/Multiple_sclerosis
Ecthyma,https://en.wikipedia.org/wiki/Ecthyma
"Niemann-Pick Disease, Type B",https://en.wikipedia.org/wiki/Niemann-Pick_disease
Dyskinesias,https://en.wikipedia.org/wiki/Dyskinesia
Craniopharyngioma,https://en.wikipedia.org/wiki/Craniopharyngioma
Gonadoblastoma,https://en.wikipedia.org/wiki/Gonadoblastoma
Choristoma,https://en.wikipedia.org/wiki/Choristoma
Eczema,...
Drug Eruptions,https://en.wikipedia.org/wiki/Drug_eruption
Fasciitis,https://en.wikipedia.org/wiki/Fasciitis
Spinal Cord Ischemia,...
Stuttering,https://en.wikipedia.org/wiki/Stuttering
"Neoplasms, Gonadal Tissue",https://en.wikipedia.org/wiki/Neoplasm
"Epilepsies, Partial",https://en.wikipedia.org/wiki/Epilepsy
Schistosomiasis japonica,https://en.wikipedia.org/wiki/Schistosoma_japonicum
Ciguatera Poisoning,...
Necatoriasis,https://en.wikipedia.org/wiki/Necatoriasis
Autonomic Nervous System Diseases,...
Anovulation,https://en.wikipedia.org/wiki/Anovulation
Duane Retraction Syndrome,https://en.wikipedia.org/wiki/Duane_syndrome
Bezoars,https://en.wikipedia.org/wiki/Bezoar
Knee Injuries,...
"Fractures, Bone",https://en.wikipedia.org/wiki/Fracture_(disambiguation)
Phenylketonurias,https://en.wikipedia.org/wiki/Phenylketonuria
"Rubella Syndrome, Congenital",...
Moraxellaceae Infections,...
Borderline Personality Disorder,https://en.wikipedia.org/wiki/Borderline_personality_disorder
Sick Building Syndrome,https://en.wikipedia.org/wiki/Sick_building_syndrome
"Pancreatitis, Acute Necrotizing",https://en.wikipedia.org/wiki/Pancreatitis
"Cystic Adenomatoid Malformation of Lung, Congenital",...
"Skin Diseases, Eczematous",...
Lead Poisoning,https://en.wikipedia.org/wiki/Lead_poisoning
Hepatitis,https://en.wikipedia.org/wiki/Hepatitis
Echinostomiasis,https://en.wikipedia.org/wiki/Echinostoma
Optic Nerve Diseases,https://en.wikipedia.org/wiki/Optic_nerve
Substance Withdrawal Syndrome,https://en.wikipedia.org/wiki/Drug_withdrawal
Vascular System Injuries,...
Tooth Mobility,https://en.wikipedia.org/wiki/Tooth_mobility
Pemphigoid Gestationis,https://en.wikipedia.org/wiki/Gestational_pemphigoid
Escherichia coli Infections,https://en.wikipedia.org/wiki/Escherichia_coli
Intestinal Polyposis,https://en.wikipedia.org/wiki/Familial_adenomatous_polyposis
